"year";"plot";"focal";"neighbour";"magnitude"
2017;2;"SOAS";"LYTR";NA
2017;2;"SOAS";"MEEL";NA
2017;2;"SOAS";"MESU";NA
2017;2;"SOAS";"PAIN";NA
2017;2;"SOAS";"PLCO";NA
2017;2;"SOAS";"POMA";NA
2017;2;"SOAS";"POMO";NA
2017;2;"SOAS";"PUPA";NA
2017;2;"SOAS";"SASO";NA
2017;2;"SOAS";"SCLA";NA
2017;2;"SOAS";"SOAS";NA
2017;2;"SOAS";"SPRU";NA
2017;2;"SOAS";"SUSP";NA
2017;2;"SPRU";"BEMA";NA
2017;2;"SPRU";"CETE";NA
2017;2;"SPRU";"CHFU";NA
2017;2;"SPRU";"CHMI";NA
2017;2;"SPRU";"HOMA";NA
2017;2;"SPRU";"LEMA";NA
2017;2;"SPRU";"LYTR";NA
2017;2;"SPRU";"MEEL";NA
2017;2;"SPRU";"MESU";NA
2017;2;"SPRU";"PAIN";NA
2017;2;"SPRU";"PLCO";NA
2017;2;"SPRU";"POMA";NA
2017;2;"SPRU";"POMO";NA
2017;2;"SPRU";"PUPA";NA
2017;2;"SPRU";"SASO";NA
2017;2;"SPRU";"SCLA";NA
2017;2;"SPRU";"SOAS";NA
2017;2;"SPRU";"SPRU";NA
2017;2;"SPRU";"SUSP";NA
2017;2;"SUSP";"BEMA";NA
2017;2;"SUSP";"CETE";NA
2017;2;"SUSP";"CHFU";NA
2017;2;"SUSP";"CHMI";NA
2017;2;"SUSP";"HOMA";NA
2017;2;"SUSP";"LEMA";NA
2017;2;"SUSP";"LYTR";NA
2017;2;"SUSP";"MEEL";NA
2017;2;"SUSP";"MESU";NA
2017;2;"SUSP";"PAIN";NA
2017;2;"SUSP";"PLCO";NA
2017;2;"SUSP";"POMA";NA
2017;2;"SUSP";"POMO";NA
2017;2;"SUSP";"PUPA";NA
2017;2;"SUSP";"SASO";NA
2017;2;"SUSP";"SCLA";NA
2017;2;"SUSP";"SOAS";NA
2017;2;"SUSP";"SPRU";NA
2017;2;"SUSP";"SUSP";NA
2017;3;"BEMA";"BEMA";NA
2017;3;"BEMA";"CETE";NA
2017;3;"BEMA";"CHFU";NA
2017;3;"BEMA";"CHMI";NA
2017;3;"BEMA";"HOMA";0,0415480916589456
2017;3;"BEMA";"LEMA";0,00737208377202686
2017;3;"BEMA";"LYTR";NA
2017;3;"BEMA";"MEEL";NA
2017;3;"BEMA";"MESU";NA
2017;3;"BEMA";"PAIN";NA
2017;3;"BEMA";"PLCO";0,108314627993218
2017;3;"BEMA";"POMA";0,0572847886285898
2017;3;"BEMA";"POMO";NA
2017;3;"BEMA";"PUPA";NA
2017;3;"BEMA";"SASO";NA
2017;3;"BEMA";"SCLA";NA
2017;3;"BEMA";"SOAS";NA
2017;3;"BEMA";"SPRU";NA
2017;3;"BEMA";"SUSP";NA
2017;3;"CETE";"BEMA";0,0153414167470603
2017;3;"CETE";"CETE";-0,0276559252259127
2017;3;"CETE";"CHFU";NA
2017;3;"CETE";"CHMI";NA
2017;3;"CETE";"HOMA";-0,0136629072448465
2017;3;"CETE";"LEMA";0,171362577561449
2017;3;"CETE";"LYTR";NA
2017;3;"CETE";"MEEL";NA
2017;3;"CETE";"MESU";NA
2017;3;"CETE";"PAIN";0,0437749471162088
2017;3;"CETE";"PLCO";-0,004452778208011
2017;3;"CETE";"POMA";0,0322639588613617
2017;3;"CETE";"POMO";NA
2017;3;"CETE";"PUPA";-0,057181752118513
2017;3;"CETE";"SASO";0,0398982188421446
2017;3;"CETE";"SCLA";NA
2017;3;"CETE";"SOAS";NA
2017;3;"CETE";"SPRU";NA
2017;3;"CETE";"SUSP";NA
2017;3;"CHFU";"BEMA";NA
2017;3;"CHFU";"CETE";-0,298858282682971
2017;3;"CHFU";"CHFU";-0,0408928004143069
2017;3;"CHFU";"CHMI";-0,118669134529818
2017;3;"CHFU";"HOMA";NA
2017;3;"CHFU";"LEMA";-0,00824341325363592
2017;3;"CHFU";"LYTR";NA
2017;3;"CHFU";"MEEL";NA
2017;3;"CHFU";"MESU";NA
2017;3;"CHFU";"PAIN";NA
2017;3;"CHFU";"PLCO";0,0553666163007665
2017;3;"CHFU";"POMA";-0,04139962245437
2017;3;"CHFU";"POMO";NA
2017;3;"CHFU";"PUPA";NA
2017;3;"CHFU";"SASO";0,0126183026326589
2017;3;"CHFU";"SCLA";-0,0116479203871514
2017;3;"CHFU";"SOAS";NA
2017;3;"CHFU";"SPRU";NA
2017;3;"CHFU";"SUSP";NA
2017;3;"CHMI";"BEMA";-0,0148226894432837
2017;3;"CHMI";"CETE";-0,142074820409439
2017;3;"CHMI";"CHFU";NA
2017;3;"CHMI";"CHMI";-0,42037201893569
2017;3;"CHMI";"HOMA";0,0434992275964214
2017;3;"CHMI";"LEMA";0,346106466337817
2017;3;"CHMI";"LYTR";NA
2017;3;"CHMI";"MEEL";NA
2017;3;"CHMI";"MESU";NA
2017;3;"CHMI";"PAIN";0,0756811731922392
2017;3;"CHMI";"PLCO";0,0984786113878551
2017;3;"CHMI";"POMA";-0,0576128240785867
2017;3;"CHMI";"POMO";NA
2017;3;"CHMI";"PUPA";-0,0418904371668644
2017;3;"CHMI";"SASO";NA
2017;3;"CHMI";"SCLA";NA
2017;3;"CHMI";"SOAS";NA
2017;3;"CHMI";"SPRU";NA
2017;3;"CHMI";"SUSP";NA
2017;3;"HOMA";"BEMA";NA
2017;3;"HOMA";"CETE";0,00565414034601112
2017;3;"HOMA";"CHFU";NA
2017;3;"HOMA";"CHMI";-0,497888777563505
2017;3;"HOMA";"HOMA";0,0102925814916317
2017;3;"HOMA";"LEMA";0,0285155412130493
2017;3;"HOMA";"LYTR";NA
2017;3;"HOMA";"MEEL";NA
2017;3;"HOMA";"MESU";-0,0329714133476233
2017;3;"HOMA";"PAIN";0,0285435683722915
2017;3;"HOMA";"PLCO";0,00260833004158996
2017;3;"HOMA";"POMA";0,0213969721489335
2017;3;"HOMA";"POMO";NA
2017;3;"HOMA";"PUPA";0,00104182307761717
2017;3;"HOMA";"SASO";NA
2017;3;"HOMA";"SCLA";NA
2017;3;"HOMA";"SOAS";NA
2017;3;"HOMA";"SPRU";NA
2017;3;"HOMA";"SUSP";NA
2017;3;"LEMA";"BEMA";NA
2017;3;"LEMA";"CETE";-0,0042405450210743
2017;3;"LEMA";"CHFU";-0,00902034279086629
2017;3;"LEMA";"CHMI";-0,149694781102723
2017;3;"LEMA";"HOMA";0,00698334642644371
2017;3;"LEMA";"LEMA";-0,098593973123704
2017;3;"LEMA";"LYTR";NA
2017;3;"LEMA";"MEEL";NA
2017;3;"LEMA";"MESU";0,0290836937484418
2017;3;"LEMA";"PAIN";NA
2017;3;"LEMA";"PLCO";0,0346272040036853
2017;3;"LEMA";"POMA";-0,000641304865063579
2017;3;"LEMA";"POMO";NA
2017;3;"LEMA";"PUPA";-0,27002856166655
2017;3;"LEMA";"SASO";-0,00157440017207706
2017;3;"LEMA";"SCLA";-0,199065468954357
2017;3;"LEMA";"SOAS";NA
2017;3;"LEMA";"SPRU";NA
2017;3;"LEMA";"SUSP";NA
2017;3;"LYTR";"BEMA";NA
2017;3;"LYTR";"CETE";NA
2017;3;"LYTR";"CHFU";NA
2017;3;"LYTR";"CHMI";NA
2017;3;"LYTR";"HOMA";NA
2017;3;"LYTR";"LEMA";NA
2017;3;"LYTR";"LYTR";NA
2017;3;"LYTR";"MEEL";NA
2017;3;"LYTR";"MESU";NA
2017;3;"LYTR";"PAIN";NA
2017;3;"LYTR";"PLCO";NA
2017;3;"LYTR";"POMA";NA
2017;3;"LYTR";"POMO";NA
2017;3;"LYTR";"PUPA";NA
2017;3;"LYTR";"SASO";NA
2017;3;"LYTR";"SCLA";NA
2017;3;"LYTR";"SOAS";NA
2017;3;"LYTR";"SPRU";NA
2017;3;"LYTR";"SUSP";NA
2017;3;"MEEL";"BEMA";NA
2017;3;"MEEL";"CETE";NA
2017;3;"MEEL";"CHFU";NA
2017;3;"MEEL";"CHMI";NA
2017;3;"MEEL";"HOMA";NA
2017;3;"MEEL";"LEMA";NA
2017;3;"MEEL";"LYTR";NA
2017;3;"MEEL";"MEEL";NA
2017;3;"MEEL";"MESU";NA
2017;3;"MEEL";"PAIN";NA
2017;3;"MEEL";"PLCO";NA
2017;3;"MEEL";"POMA";NA
2017;3;"MEEL";"POMO";NA
2017;3;"MEEL";"PUPA";NA
2017;3;"MEEL";"SASO";NA
2017;3;"MEEL";"SCLA";NA
2017;3;"MEEL";"SOAS";NA
2017;3;"MEEL";"SPRU";NA
2017;3;"MEEL";"SUSP";NA
2017;3;"MESU";"BEMA";NA
2017;3;"MESU";"CETE";-0,0281085314617663
2017;3;"MESU";"CHFU";NA
2017;3;"MESU";"CHMI";NA
2017;3;"MESU";"HOMA";0,0190532225809784
2017;3;"MESU";"LEMA";NA
2017;3;"MESU";"LYTR";NA
2017;3;"MESU";"MEEL";NA
2017;3;"MESU";"MESU";NA
2017;3;"MESU";"PAIN";NA
2017;3;"MESU";"PLCO";-0,0154817832017207
2017;3;"MESU";"POMA";NA
2017;3;"MESU";"POMO";NA
2017;3;"MESU";"PUPA";NA
2017;3;"MESU";"SASO";NA
2017;3;"MESU";"SCLA";NA
2017;3;"MESU";"SOAS";NA
2017;3;"MESU";"SPRU";NA
2017;3;"MESU";"SUSP";NA
2017;3;"PAIN";"BEMA";NA
2017;3;"PAIN";"CETE";-0,00161983855153208
2017;3;"PAIN";"CHFU";NA
2017;3;"PAIN";"CHMI";0,495058315315295
2017;3;"PAIN";"HOMA";0,00944538852345859
2017;3;"PAIN";"LEMA";NA
2017;3;"PAIN";"LYTR";NA
2017;3;"PAIN";"MEEL";NA
2017;3;"PAIN";"MESU";NA
2017;3;"PAIN";"PAIN";0,00793658726571912
2017;3;"PAIN";"PLCO";0,0024016322924728
2017;3;"PAIN";"POMA";0,00846319933121206
2017;3;"PAIN";"POMO";NA
2017;3;"PAIN";"PUPA";-0,00749722776456621
2017;3;"PAIN";"SASO";NA
2017;3;"PAIN";"SCLA";NA
2017;3;"PAIN";"SOAS";NA
2017;3;"PAIN";"SPRU";NA
2017;3;"PAIN";"SUSP";NA
2017;3;"PLCO";"BEMA";NA
2017;3;"PLCO";"CETE";0,00379861797613245
2017;3;"PLCO";"CHFU";NA
2017;3;"PLCO";"CHMI";0,161637356158459
2017;3;"PLCO";"HOMA";0,0230126334817326
2017;3;"PLCO";"LEMA";-0,00293024927536643
2017;3;"PLCO";"LYTR";NA
2017;3;"PLCO";"MEEL";NA
2017;3;"PLCO";"MESU";NA
2017;3;"PLCO";"PAIN";-0,105075054105187
2017;3;"PLCO";"PLCO";-0,0217383775218381
2017;3;"PLCO";"POMA";-0,00114187799189751
2017;3;"PLCO";"POMO";NA
2017;3;"PLCO";"PUPA";NA
2017;3;"PLCO";"SASO";NA
2017;3;"PLCO";"SCLA";NA
2017;3;"PLCO";"SOAS";NA
2017;3;"PLCO";"SPRU";NA
2017;3;"PLCO";"SUSP";NA
2017;3;"POMA";"BEMA";NA
2017;3;"POMA";"CETE";NA
2017;3;"POMA";"CHFU";NA
2017;3;"POMA";"CHMI";0,0328414411113543
2017;3;"POMA";"HOMA";0,00325692496808817
2017;3;"POMA";"LEMA";0,226762750495187
2017;3;"POMA";"LYTR";NA
2017;3;"POMA";"MEEL";NA
2017;3;"POMA";"MESU";-0,0109275396188664
2017;3;"POMA";"PAIN";0,0272383106507377
2017;3;"POMA";"PLCO";-0,0107580483234624
2017;3;"POMA";"POMA";0,00205208064223104
2017;3;"POMA";"POMO";0,0452780690023578
2017;3;"POMA";"PUPA";-0,490864030082385
2017;3;"POMA";"SASO";NA
2017;3;"POMA";"SCLA";NA
2017;3;"POMA";"SOAS";NA
2017;3;"POMA";"SPRU";NA
2017;3;"POMA";"SUSP";NA
2017;3;"POMO";"BEMA";NA
2017;3;"POMO";"CETE";NA
2017;3;"POMO";"CHFU";NA
2017;3;"POMO";"CHMI";NA
2017;3;"POMO";"HOMA";0,0550942417969484
2017;3;"POMO";"LEMA";NA
2017;3;"POMO";"LYTR";NA
2017;3;"POMO";"MEEL";NA
2017;3;"POMO";"MESU";NA
2017;3;"POMO";"PAIN";0,122872569494043
2017;3;"POMO";"PLCO";NA
2017;3;"POMO";"POMA";0,00526439577868352
2017;3;"POMO";"POMO";0,0807650701929195
2017;3;"POMO";"PUPA";NA
2017;3;"POMO";"SASO";NA
2017;3;"POMO";"SCLA";NA
2017;3;"POMO";"SOAS";NA
2017;3;"POMO";"SPRU";NA
2017;3;"POMO";"SUSP";NA
2017;3;"PUPA";"BEMA";NA
2017;3;"PUPA";"CETE";0,02342895783939
2017;3;"PUPA";"CHFU";NA
2017;3;"PUPA";"CHMI";0,184054048312403
2017;3;"PUPA";"HOMA";0,0429931287082105
2017;3;"PUPA";"LEMA";NA
2017;3;"PUPA";"LYTR";NA
2017;3;"PUPA";"MEEL";NA
2017;3;"PUPA";"MESU";NA
2017;3;"PUPA";"PAIN";0,0785172634690503
2017;3;"PUPA";"PLCO";0,163736117186209
2017;3;"PUPA";"POMA";-0,00148543500931472
2017;3;"PUPA";"POMO";NA
2017;3;"PUPA";"PUPA";0,0751912024505017
2017;3;"PUPA";"SASO";-0,0623362998602779
2017;3;"PUPA";"SCLA";NA
2017;3;"PUPA";"SOAS";NA
2017;3;"PUPA";"SPRU";NA
2017;3;"PUPA";"SUSP";NA
2017;3;"SASO";"BEMA";NA
2017;3;"SASO";"CETE";NA
2017;3;"SASO";"CHFU";NA
2017;3;"SASO";"CHMI";NA
2017;3;"SASO";"HOMA";0,0265350453446983
2017;3;"SASO";"LEMA";NA
2017;3;"SASO";"LYTR";NA
2017;3;"SASO";"MEEL";NA
2017;3;"SASO";"MESU";NA
2017;3;"SASO";"PAIN";NA
2017;3;"SASO";"PLCO";NA
2017;3;"SASO";"POMA";NA
2017;3;"SASO";"POMO";NA
2017;3;"SASO";"PUPA";NA
2017;3;"SASO";"SASO";-0,00796562931398453
2017;3;"SASO";"SCLA";NA
2017;3;"SASO";"SOAS";NA
2017;3;"SASO";"SPRU";NA
2017;3;"SASO";"SUSP";NA
2017;3;"SCLA";"BEMA";NA
2017;3;"SCLA";"CETE";NA
2017;3;"SCLA";"CHFU";-0,0975581453573781
2017;3;"SCLA";"CHMI";-0,0287856485686531
2017;3;"SCLA";"HOMA";NA
2017;3;"SCLA";"LEMA";0,00590447785686799
2017;3;"SCLA";"LYTR";NA
2017;3;"SCLA";"MEEL";NA
2017;3;"SCLA";"MESU";NA
2017;3;"SCLA";"PAIN";NA
2017;3;"SCLA";"PLCO";0,073412046368743
2017;3;"SCLA";"POMA";NA
2017;3;"SCLA";"POMO";NA
2017;3;"SCLA";"PUPA";NA
2017;3;"SCLA";"SASO";NA
2017;3;"SCLA";"SCLA";-0,106350941697954
2017;3;"SCLA";"SOAS";NA
2017;3;"SCLA";"SPRU";NA
2017;3;"SCLA";"SUSP";NA
2017;3;"SOAS";"BEMA";NA
2017;3;"SOAS";"CETE";NA
2017;3;"SOAS";"CHFU";NA
2017;3;"SOAS";"CHMI";NA
2017;3;"SOAS";"HOMA";NA
2017;3;"SOAS";"LEMA";NA
2017;3;"SOAS";"LYTR";NA
2017;3;"SOAS";"MEEL";NA
2017;3;"SOAS";"MESU";NA
2017;3;"SOAS";"PAIN";NA
2017;3;"SOAS";"PLCO";NA
2017;3;"SOAS";"POMA";NA
2017;3;"SOAS";"POMO";NA
2017;3;"SOAS";"PUPA";NA
2017;3;"SOAS";"SASO";NA
2017;3;"SOAS";"SCLA";NA
2017;3;"SOAS";"SOAS";NA
2017;3;"SOAS";"SPRU";NA
2017;3;"SOAS";"SUSP";NA
2017;3;"SPRU";"BEMA";NA
2017;3;"SPRU";"CETE";NA
2017;3;"SPRU";"CHFU";NA
2017;3;"SPRU";"CHMI";NA
2017;3;"SPRU";"HOMA";NA
2017;3;"SPRU";"LEMA";NA
2017;3;"SPRU";"LYTR";NA
2017;3;"SPRU";"MEEL";NA
2017;3;"SPRU";"MESU";NA
2017;3;"SPRU";"PAIN";NA
2017;3;"SPRU";"PLCO";NA
2017;3;"SPRU";"POMA";NA
2017;3;"SPRU";"POMO";NA
2017;3;"SPRU";"PUPA";NA
2017;3;"SPRU";"SASO";NA
2017;3;"SPRU";"SCLA";NA
2017;3;"SPRU";"SOAS";NA
2017;3;"SPRU";"SPRU";NA
2017;3;"SPRU";"SUSP";NA
2017;3;"SUSP";"BEMA";NA
2017;3;"SUSP";"CETE";NA
2017;3;"SUSP";"CHFU";NA
2017;3;"SUSP";"CHMI";NA
2017;3;"SUSP";"HOMA";NA
2017;3;"SUSP";"LEMA";NA
2017;3;"SUSP";"LYTR";NA
2017;3;"SUSP";"MEEL";NA
2017;3;"SUSP";"MESU";NA
2017;3;"SUSP";"PAIN";NA
2017;3;"SUSP";"PLCO";NA
2017;3;"SUSP";"POMA";NA
2017;3;"SUSP";"POMO";NA
2017;3;"SUSP";"PUPA";NA
2017;3;"SUSP";"SASO";NA
2017;3;"SUSP";"SCLA";NA
2017;3;"SUSP";"SOAS";NA
2017;3;"SUSP";"SPRU";NA
2017;3;"SUSP";"SUSP";NA
2017;4;"BEMA";"BEMA";NA
2017;4;"BEMA";"CETE";NA
2017;4;"BEMA";"CHFU";NA
2017;4;"BEMA";"CHMI";NA
2017;4;"BEMA";"HOMA";NA
2017;4;"BEMA";"LEMA";NA
2017;4;"BEMA";"LYTR";NA
2017;4;"BEMA";"MEEL";NA
2017;4;"BEMA";"MESU";NA
2017;4;"BEMA";"PAIN";NA
2017;4;"BEMA";"PLCO";NA
2017;4;"BEMA";"POMA";NA
2017;4;"BEMA";"POMO";NA
2017;4;"BEMA";"PUPA";NA
2017;4;"BEMA";"SASO";NA
2017;4;"BEMA";"SCLA";NA
2017;4;"BEMA";"SOAS";NA
2017;4;"BEMA";"SPRU";NA
2017;4;"BEMA";"SUSP";NA
2017;4;"CETE";"BEMA";NA
2017;4;"CETE";"CETE";NA
2017;4;"CETE";"CHFU";NA
2017;4;"CETE";"CHMI";NA
2017;4;"CETE";"HOMA";NA
2017;4;"CETE";"LEMA";NA
2017;4;"CETE";"LYTR";NA
2017;4;"CETE";"MEEL";NA
2017;4;"CETE";"MESU";NA
2017;4;"CETE";"PAIN";NA
2017;4;"CETE";"PLCO";NA
2017;4;"CETE";"POMA";NA
2017;4;"CETE";"POMO";NA
2017;4;"CETE";"PUPA";NA
2017;4;"CETE";"SASO";NA
2017;4;"CETE";"SCLA";NA
2017;4;"CETE";"SOAS";NA
2017;4;"CETE";"SPRU";NA
2017;4;"CETE";"SUSP";NA
2017;4;"CHFU";"BEMA";NA
2017;4;"CHFU";"CETE";NA
2017;4;"CHFU";"CHFU";-0,0408928004143069
2017;4;"CHFU";"CHMI";NA
2017;4;"CHFU";"HOMA";NA
2017;4;"CHFU";"LEMA";-0,00824341325363592
2017;4;"CHFU";"LYTR";NA
2017;4;"CHFU";"MEEL";NA
2017;4;"CHFU";"MESU";NA
2017;4;"CHFU";"PAIN";NA
2017;4;"CHFU";"PLCO";0,0553666163007665
2017;4;"CHFU";"POMA";NA
2017;4;"CHFU";"POMO";NA
2017;4;"CHFU";"PUPA";NA
2017;4;"CHFU";"SASO";NA
2017;4;"CHFU";"SCLA";NA
2017;4;"CHFU";"SOAS";NA
2017;4;"CHFU";"SPRU";NA
2017;4;"CHFU";"SUSP";NA
2017;4;"CHMI";"BEMA";NA
2017;4;"CHMI";"CETE";NA
2017;4;"CHMI";"CHFU";NA
2017;4;"CHMI";"CHMI";NA
2017;4;"CHMI";"HOMA";NA
2017;4;"CHMI";"LEMA";NA
2017;4;"CHMI";"LYTR";NA
2017;4;"CHMI";"MEEL";NA
2017;4;"CHMI";"MESU";NA
2017;4;"CHMI";"PAIN";NA
2017;4;"CHMI";"PLCO";NA
2017;4;"CHMI";"POMA";NA
2017;4;"CHMI";"POMO";NA
2017;4;"CHMI";"PUPA";NA
2017;4;"CHMI";"SASO";NA
2017;4;"CHMI";"SCLA";NA
2017;4;"CHMI";"SOAS";NA
2017;4;"CHMI";"SPRU";NA
2017;4;"CHMI";"SUSP";NA
2017;4;"HOMA";"BEMA";NA
2017;4;"HOMA";"CETE";NA
2017;4;"HOMA";"CHFU";NA
2017;4;"HOMA";"CHMI";NA
2017;4;"HOMA";"HOMA";0,0102925814916317
2017;4;"HOMA";"LEMA";NA
2017;4;"HOMA";"LYTR";NA
2017;4;"HOMA";"MEEL";NA
2017;4;"HOMA";"MESU";NA
2017;4;"HOMA";"PAIN";0,0285435683722915
2017;4;"HOMA";"PLCO";0,00260833004158996
2017;4;"HOMA";"POMA";0,0213969721489335
2017;4;"HOMA";"POMO";-0,134025819871588
2017;4;"HOMA";"PUPA";0,00104182307761717
2017;4;"HOMA";"SASO";NA
2017;4;"HOMA";"SCLA";NA
2017;4;"HOMA";"SOAS";NA
2017;4;"HOMA";"SPRU";NA
2017;4;"HOMA";"SUSP";NA
2017;4;"LEMA";"BEMA";NA
2017;4;"LEMA";"CETE";NA
2017;4;"LEMA";"CHFU";NA
2017;4;"LEMA";"CHMI";NA
2017;4;"LEMA";"HOMA";NA
2017;4;"LEMA";"LEMA";-0,098593973123704
2017;4;"LEMA";"LYTR";NA
2017;4;"LEMA";"MEEL";NA
2017;4;"LEMA";"MESU";NA
2017;4;"LEMA";"PAIN";NA
2017;4;"LEMA";"PLCO";0,0346272040036853
2017;4;"LEMA";"POMA";NA
2017;4;"LEMA";"POMO";NA
2017;4;"LEMA";"PUPA";NA
2017;4;"LEMA";"SASO";NA
2017;4;"LEMA";"SCLA";NA
2017;4;"LEMA";"SOAS";NA
2017;4;"LEMA";"SPRU";0,056722074929766
2017;4;"LEMA";"SUSP";NA
2017;4;"LYTR";"BEMA";NA
2017;4;"LYTR";"CETE";NA
2017;4;"LYTR";"CHFU";NA
2017;4;"LYTR";"CHMI";NA
2017;4;"LYTR";"HOMA";0,1803060280386
2017;4;"LYTR";"LEMA";NA
2017;4;"LYTR";"LYTR";-0,116538078381652
2017;4;"LYTR";"MEEL";NA
2017;4;"LYTR";"MESU";NA
2017;4;"LYTR";"PAIN";NA
2017;4;"LYTR";"PLCO";NA
2017;4;"LYTR";"POMA";NA
2017;4;"LYTR";"POMO";NA
2017;4;"LYTR";"PUPA";NA
2017;4;"LYTR";"SASO";-0,171579683548024
2017;4;"LYTR";"SCLA";NA
2017;4;"LYTR";"SOAS";NA
2017;4;"LYTR";"SPRU";NA
2017;4;"LYTR";"SUSP";NA
2017;4;"MEEL";"BEMA";NA
2017;4;"MEEL";"CETE";NA
2017;4;"MEEL";"CHFU";NA
2017;4;"MEEL";"CHMI";NA
2017;4;"MEEL";"HOMA";NA
2017;4;"MEEL";"LEMA";NA
2017;4;"MEEL";"LYTR";NA
2017;4;"MEEL";"MEEL";NA
2017;4;"MEEL";"MESU";NA
2017;4;"MEEL";"PAIN";NA
2017;4;"MEEL";"PLCO";NA
2017;4;"MEEL";"POMA";NA
2017;4;"MEEL";"POMO";NA
2017;4;"MEEL";"PUPA";NA
2017;4;"MEEL";"SASO";NA
2017;4;"MEEL";"SCLA";NA
2017;4;"MEEL";"SOAS";NA
2017;4;"MEEL";"SPRU";NA
2017;4;"MEEL";"SUSP";NA
2017;4;"MESU";"BEMA";NA
2017;4;"MESU";"CETE";NA
2017;4;"MESU";"CHFU";NA
2017;4;"MESU";"CHMI";NA
2017;4;"MESU";"HOMA";NA
2017;4;"MESU";"LEMA";NA
2017;4;"MESU";"LYTR";NA
2017;4;"MESU";"MEEL";NA
2017;4;"MESU";"MESU";NA
2017;4;"MESU";"PAIN";NA
2017;4;"MESU";"PLCO";NA
2017;4;"MESU";"POMA";NA
2017;4;"MESU";"POMO";NA
2017;4;"MESU";"PUPA";NA
2017;4;"MESU";"SASO";NA
2017;4;"MESU";"SCLA";NA
2017;4;"MESU";"SOAS";NA
2017;4;"MESU";"SPRU";NA
2017;4;"MESU";"SUSP";NA
2017;4;"PAIN";"BEMA";NA
2017;4;"PAIN";"CETE";NA
2017;4;"PAIN";"CHFU";NA
2017;4;"PAIN";"CHMI";NA
2017;4;"PAIN";"HOMA";0,00944538852345859
2017;4;"PAIN";"LEMA";NA
2017;4;"PAIN";"LYTR";NA
2017;4;"PAIN";"MEEL";NA
2017;4;"PAIN";"MESU";NA
2017;4;"PAIN";"PAIN";0,00793658726571912
2017;4;"PAIN";"PLCO";0,0024016322924728
2017;4;"PAIN";"POMA";0,00846319933121206
2017;4;"PAIN";"POMO";NA
2017;4;"PAIN";"PUPA";-0,00749722776456621
2017;4;"PAIN";"SASO";-0,0226900649614916
2017;4;"PAIN";"SCLA";NA
2017;4;"PAIN";"SOAS";NA
2017;4;"PAIN";"SPRU";NA
2017;4;"PAIN";"SUSP";NA
2017;4;"PLCO";"BEMA";NA
2017;4;"PLCO";"CETE";NA
2017;4;"PLCO";"CHFU";NA
2017;4;"PLCO";"CHMI";NA
2017;4;"PLCO";"HOMA";0,0230126334817326
2017;4;"PLCO";"LEMA";NA
2017;4;"PLCO";"LYTR";NA
2017;4;"PLCO";"MEEL";NA
2017;4;"PLCO";"MESU";NA
2017;4;"PLCO";"PAIN";-0,105075054105187
2017;4;"PLCO";"PLCO";-0,0217383775218381
2017;4;"PLCO";"POMA";-0,00114187799189751
2017;4;"PLCO";"POMO";NA
2017;4;"PLCO";"PUPA";NA
2017;4;"PLCO";"SASO";NA
2017;4;"PLCO";"SCLA";NA
2017;4;"PLCO";"SOAS";NA
2017;4;"PLCO";"SPRU";0,00277478893750916
2017;4;"PLCO";"SUSP";NA
2017;4;"POMA";"BEMA";NA
2017;4;"POMA";"CETE";NA
2017;4;"POMA";"CHFU";NA
2017;4;"POMA";"CHMI";NA
2017;4;"POMA";"HOMA";0,00325692496808817
2017;4;"POMA";"LEMA";0,226762750495187
2017;4;"POMA";"LYTR";NA
2017;4;"POMA";"MEEL";NA
2017;4;"POMA";"MESU";NA
2017;4;"POMA";"PAIN";0,0272383106507377
2017;4;"POMA";"PLCO";-0,0107580483234624
2017;4;"POMA";"POMA";0,00205208064223104
2017;4;"POMA";"POMO";NA
2017;4;"POMA";"PUPA";-0,490864030082385
2017;4;"POMA";"SASO";NA
2017;4;"POMA";"SCLA";NA
2017;4;"POMA";"SOAS";NA
2017;4;"POMA";"SPRU";0,0561990760902901
2017;4;"POMA";"SUSP";NA
2017;4;"POMO";"BEMA";NA
2017;4;"POMO";"CETE";NA
2017;4;"POMO";"CHFU";NA
2017;4;"POMO";"CHMI";NA
2017;4;"POMO";"HOMA";0,0550942417969484
2017;4;"POMO";"LEMA";NA
2017;4;"POMO";"LYTR";NA
2017;4;"POMO";"MEEL";NA
2017;4;"POMO";"MESU";NA
2017;4;"POMO";"PAIN";NA
2017;4;"POMO";"PLCO";NA
2017;4;"POMO";"POMA";0,00526439577868352
2017;4;"POMO";"POMO";NA
2017;4;"POMO";"PUPA";NA
2017;4;"POMO";"SASO";NA
2017;4;"POMO";"SCLA";NA
2017;4;"POMO";"SOAS";NA
2017;4;"POMO";"SPRU";NA
2017;4;"POMO";"SUSP";NA
2017;4;"PUPA";"BEMA";NA
2017;4;"PUPA";"CETE";NA
2017;4;"PUPA";"CHFU";NA
2017;4;"PUPA";"CHMI";NA
2017;4;"PUPA";"HOMA";0,0429931287082105
2017;4;"PUPA";"LEMA";NA
2017;4;"PUPA";"LYTR";NA
2017;4;"PUPA";"MEEL";NA
2017;4;"PUPA";"MESU";NA
2017;4;"PUPA";"PAIN";0,0785172634690503
2017;4;"PUPA";"PLCO";0,163736117186209
2017;4;"PUPA";"POMA";-0,00148543500931472
2017;4;"PUPA";"POMO";NA
2017;4;"PUPA";"PUPA";0,0751912024505017
2017;4;"PUPA";"SASO";-0,0623362998602779
